requirement_id,claim_id,chapter,categories,component_candidates,source_path,implementation_status,verification_status
REQ-01766,EAR1-C18-0066,18,evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01767,EAR1-C18-0068,18,measurement;evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01768,EAR1-C18-0070,18,verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01769,EAR1-C18-0071,18,evidence;verification;human_authority,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01770,EAR1-C18-0073,18,verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01771,EAR1-C18-0079,18,measurement,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01772,EAR1-C18-0088,18,measurement,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01773,EAR1-C18-0092,18,evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01774,EAR1-C18-0098,18,verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01775,EAR1-C18-0100,18,measurement;evidence;verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01776,EAR1-C18-0104,18,measurement;evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01777,EAR1-C18-0107,18,measurement;evidence,COMP-012,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01778,EAR1-C18-0108,18,human_authority,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01779,EAR1-C18-0110,18,verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01780,EAR1-C18-0111,18,measurement;evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01781,EAR1-C18-0112,18,verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01782,EAR1-C18-0115,18,evidence;verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01783,EAR1-C18-0118,18,evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01784,EAR1-C18-0121,18,evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01785,EAR1-C18-0126,18,measurement,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01786,EAR1-C18-0127,18,measurement,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01787,EAR1-C18-0129,18,measurement,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01788,EAR1-C18-0131,18,measurement;evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01789,EAR1-C18-0132,18,evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01790,EAR1-C18-0133,18,evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01791,EAR1-C18-0135,18,verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01792,EAR1-C18-0137,18,evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01793,EAR1-C18-0139,18,verification;failure_recovery,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01794,EAR1-C18-0140,18,evidence;verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01795,EAR1-C18-0148,18,verification;failure_recovery;human_authority,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01796,EAR1-C18-0149,18,verification,COMP-012,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01797,EAR1-C18-0150,18,verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01798,EAR1-C18-0155,18,evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01799,EAR1-C18-0157,18,verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01800,EAR1-C18-0158,18,human_authority,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01801,EAR1-C18-0166,18,failure_recovery,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01802,EAR1-C18-0167,18,evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01803,EAR1-C18-0170,18,verification;human_authority,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01804,EAR1-C18-0172,18,failure_recovery,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01805,EAR1-C18-0175,18,verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01806,EAR1-C18-0177,18,measurement;evidence;verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01807,EAR1-C18-0182,18,evidence;verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01808,EAR1-C18-0185,18,evidence;verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01809,EAR1-C18-0188,18,verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01810,EAR1-C18-0189,18,measurement,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01811,EAR1-C18-0190,18,evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01812,EAR1-C18-0195,18,measurement;evidence;verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01813,EAR1-C18-0197,18,evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01814,EAR1-C18-0199,18,evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01815,EAR1-C18-0201,18,evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01816,EAR1-C18-0202,18,failure_recovery,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01817,EAR1-C18-0206,18,verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01818,EAR1-C18-0208,18,evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01819,EAR1-C18-0209,18,evidence,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01820,EAR1-C18-0211,18,measurement,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01821,EAR1-C18-0212,18,measurement;evidence;verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01822,EAR1-C18-0219,18,verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01823,EAR1-C18-0220,18,evidence;verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01824,EAR1-C18-0232,18,measurement,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01825,EAR1-C18-0234,18,verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01826,EAR1-C18-0254,18,verification,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01827,EAR1-C18-0262,18,human_authority,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01828,EAR1-C18-0265,18,human_authority,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01829,EAR1-C18-0266,18,human_authority,,Moodify_Ear_v1_Chapter_18_Package/Moodify_Ear_v1_Chapter_18/Moodify_Ear_v1_Chapter_18.md,UNMAPPED,UNVERIFIED
REQ-01830,EAR1-C19-0003,19,failure_recovery,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01831,EAR1-C19-0004,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01832,EAR1-C19-0010,19,evidence;verification,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01833,EAR1-C19-0023,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01834,EAR1-C19-0025,19,measurement;verification;failure_recovery;human_authority,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01835,EAR1-C19-0029,19,measurement,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01836,EAR1-C19-0031,19,measurement,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01837,EAR1-C19-0032,19,measurement;evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01838,EAR1-C19-0036,19,verification,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01839,EAR1-C19-0038,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01840,EAR1-C19-0039,19,verification,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01841,EAR1-C19-0047,19,verification,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01842,EAR1-C19-0048,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01843,EAR1-C19-0049,19,evidence;human_authority,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01844,EAR1-C19-0050,19,measurement,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01845,EAR1-C19-0051,19,failure_recovery,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01846,EAR1-C19-0053,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01847,EAR1-C19-0054,19,evidence,COMP-011,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01848,EAR1-C19-0055,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01849,EAR1-C19-0059,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01850,EAR1-C19-0061,19,measurement;evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01851,EAR1-C19-0062,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01852,EAR1-C19-0063,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01853,EAR1-C19-0066,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01854,EAR1-C19-0068,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01855,EAR1-C19-0070,19,verification;human_authority,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01856,EAR1-C19-0072,19,human_authority,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01857,EAR1-C19-0073,19,human_authority,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01858,EAR1-C19-0074,19,human_authority,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01859,EAR1-C19-0079,19,human_authority,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01860,EAR1-C19-0082,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01861,EAR1-C19-0083,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01862,EAR1-C19-0084,19,measurement;evidence;failure_recovery,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01863,EAR1-C19-0085,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01864,EAR1-C19-0088,19,measurement,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01865,EAR1-C19-0092,19,verification,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01866,EAR1-C19-0099,19,human_authority,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01867,EAR1-C19-0101,19,measurement,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01868,EAR1-C19-0102,19,human_authority,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01869,EAR1-C19-0104,19,evidence;human_authority,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01870,EAR1-C19-0106,19,evidence;human_authority,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01871,EAR1-C19-0107,19,measurement;verification,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01872,EAR1-C19-0108,19,human_authority,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01873,EAR1-C19-0110,19,verification,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01874,EAR1-C19-0111,19,evidence;verification;human_authority,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01875,EAR1-C19-0113,19,evidence;human_authority,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01876,EAR1-C19-0116,19,verification;failure_recovery,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01877,EAR1-C19-0118,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01878,EAR1-C19-0119,19,verification,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01879,EAR1-C19-0120,19,measurement;evidence;verification,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01880,EAR1-C19-0123,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01881,EAR1-C19-0124,19,verification,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01882,EAR1-C19-0126,19,measurement;verification,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01883,EAR1-C19-0127,19,measurement;evidence;failure_recovery,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01884,EAR1-C19-0128,19,measurement;evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01885,EAR1-C19-0129,19,measurement,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01886,EAR1-C19-0130,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01887,EAR1-C19-0133,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01888,EAR1-C19-0134,19,verification,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01889,EAR1-C19-0136,19,measurement;verification;human_authority,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01890,EAR1-C19-0137,19,measurement;human_authority,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01891,EAR1-C19-0138,19,measurement;human_authority,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01892,EAR1-C19-0139,19,human_authority,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01893,EAR1-C19-0141,19,measurement,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01894,EAR1-C19-0142,19,verification,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01895,EAR1-C19-0144,19,measurement,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01896,EAR1-C19-0150,19,measurement,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
REQ-01897,EAR1-C19-0151,19,evidence,,Moodify_Ear_v1_Chapter_19_Package/Moodify_Ear_v1_Chapter_19/Moodify_Ear_v1_Chapter_19.md,UNMAPPED,UNVERIFIED
