status,path,domain_first_pass,action_first_pass,manual_action,canonical_target,evidence_tests,notes
A,night/moodify_daily_run_system/.env.example,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/README.md,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/configs/runtime_config.example.json,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/docs/ARCHITECTURE.md,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/docs/DATA_SCHEMA.md,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/docs/LOCAL_CLAUDE_TASK.md,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/docs/ONBOARDING.md,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/examples/generate_test_audio.py,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/moodify_runtime/__init__.py,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/moodify_runtime/cli.py,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/moodify_runtime/config.py,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/moodify_runtime/craft_memory.py,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/moodify_runtime/failure.py,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/moodify_runtime/metrics.py,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/moodify_runtime/planner.py,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/moodify_runtime/queue.py,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/moodify_runtime/registry.py,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/moodify_runtime/report.py,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/moodify_runtime/runner.py,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/moodify_runtime/utils.py,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/pyproject.toml,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/scripts/install_into_moodify.sh,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/scripts/run_daily.sh,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/scripts/schedule_daily.sh,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/scripts/smoke_test.sh,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/tests/test_metrics.py,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system/tests/test_registry_queue.py,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_daily_run_system_v0_1.zip,CLOUD,REVIEW,DELETE_LATER,infrastructure,Infrastructure concepts only; no product authority,Duplicate packaged runtime or archive; retain history until cleanup PR.
A,night/moodify_night_runner_pack.zip,CLOUD,REVIEW,KEEP_AS_REFERENCE,infrastructure,Infrastructure concepts only; no product authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,night/scripts/run_night_once.sh,CLOUD,REVIEW,KEEP_AS_REFERENCE,infrastructure,Infrastructure concepts only; no product authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,night/scripts/schedule_tonight.sh,CLOUD,REVIEW,KEEP_AS_REFERENCE,infrastructure,Infrastructure concepts only; no product authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,night/scripts/smoke_test_night.sh,CLOUD,REVIEW,KEEP_AS_REFERENCE,infrastructure,Infrastructure concepts only; no product authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,night/workers/cloud_night_worker.py,CLOUD,REVIEW,KEEP_AS_REFERENCE,infrastructure,Infrastructure concepts only; no product authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,outputs/deepseek_validation/DSK-MFY-ANDROID-003/FAILURE_LEDGER.md,GENERATED_ARTIFACT,DELETE_LATER,DELETE_LATER,none,Generated evidence/output; preserve only hashes or selected records,First-pass decision; high-value subsystems are reviewed in companion reports.
A,outputs/deepseek_validation/DSK-MFY-ANDROID-003/HANDOFF.md,GENERATED_ARTIFACT,DELETE_LATER,DELETE_LATER,none,Generated evidence/output; preserve only hashes or selected records,First-pass decision; high-value subsystems are reviewed in companion reports.
A,outputs/deepseek_validation/DSK-MFY-ANDROID-003/PROGRESS.md,GENERATED_ARTIFACT,DELETE_LATER,DELETE_LATER,none,Generated evidence/output; preserve only hashes or selected records,First-pass decision; high-value subsystems are reviewed in companion reports.
A,outputs/deepseek_validation/DSK-MFY-ANDROID-003/VALIDATION.md,GENERATED_ARTIFACT,DELETE_LATER,DELETE_LATER,none,Generated evidence/output; preserve only hashes or selected records,First-pass decision; high-value subsystems are reviewed in companion reports.
A,outputs/deepseek_validation/DSK-MFY-AUDITORY-INTELLIGENCE-RECLASSIFICATION-001/FINAL_REPORT.md,GENERATED_ARTIFACT,DELETE_LATER,DELETE_LATER,none,Generated evidence/output; preserve only hashes or selected records,First-pass decision; high-value subsystems are reviewed in companion reports.
A,outputs/deepseek_validation/DSK-MFY-AUDITORY-SCAN-001/FINAL_REPORT.md,GENERATED_ARTIFACT,DELETE_LATER,DELETE_LATER,none,Generated evidence/output; preserve only hashes or selected records,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""outputs/moodify_v2_execution_tracker/Moodify_v2_\345\274\200\345\217\221\346\211\247\350\241\214\346\200\273\350\241\250_MVP\345\267\262\345\260\201\345\255\230.xlsx""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,project_analytics/ANALYSIS_CATALOG.md,UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,project_analytics/README.md,UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,project_analytics/architecture_budget.json,UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,project_analytics/enclosure_report.json,UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,project_analytics/imports/2026-08-02T092158+0800/MOODIFY_PROJECT_HEALTH_2026-08-02.ipynb,UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,project_analytics/imports/README.md,UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,project_analytics/metric_contracts.json,UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,project_analytics/observations/obs-20260802T044308Z.json,UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,project_analytics/observations/obs-20260802T044353Z.json,UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,project_analytics/registry.jsonl,UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,project_analytics/reports/stage/stage_20260802T044448Z.json,UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,project_analytics/reports/stage/stage_20260802T044448Z.manifest.json,UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,project_analytics/reports/stage/stage_20260802T044448Z.md,UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,project_analytics/reports/weekly/weekly_20260802T044447Z.json,UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,project_analytics/reports/weekly/weekly_20260802T044447Z.manifest.json,UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,project_analytics/reports/weekly/weekly_20260802T044447Z.md,UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,project_analytics/schemas/run_manifest.schema.json,UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
